OSEBuildingID,BuildingType,NumberofBuildings,NumberofFloors,Latitude,Longitude,LargestPropertyUseType,PropertyGFATotal_avg,PropertyGFAParking_avg,PropertyGFABuilding(s)_avg,LargestPropertyUseTypeGFA_avg,SiteEnergyUse(kBtu)_avg,TotalGHGEmissions_avg,PropertyGFABuilding(s)_%,PropertyGFAParking_%,Dureedevie
815,NonResidential,1.0,17.0,47.60214,-122.32726,Office,413264.0,138098.0,275166.0,297274.5,13394673.0,93.38,0.67,0.33,7
817,NonResidential,1.0,6.0,47.6586,-122.3124,Office,122400.0,54300.0,68100.0,41624.0,5140494.75,83.22999999999999,0.56,0.44,7
819,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,93803.0,0.0,93803.0,85572.0,5832439.75,112.945,1.0,0.0,60
820,SPS-District K-12,1.0,1.0,47.6012,-122.31548,Education,52924.0,0.0,52924.0,52924.0,953848.5,13.47,1.0,0.0,28
821,NonResidential,1.0,2.0,47.51304,-122.28394,Non-Refrigerated Warehouse,123000.0,0.0,123000.0,112484.0,2824750.0,19.69,1.0,0.0,50
822,NonResidential,1.0,1.0,47.51168,-122.28285,Non-Refrigerated Warehouse,60448.0,0.0,60448.0,52702.0,970276.375,24.24,1.0,0.0,38
828,NonResidential,7.0,14.0,47.608951,-122.322402,Hospital (General Medical & Surgical),1765970.0,0.0,1765970.0,1639334.0,289149984.0,12066.025,1.0,0.0,22
829,NonResidential,3.0,4.0,47.61915,-122.35871,Other,139273.0,0.0,139273.0,184120.5,10950092.5,385.34000000000003,1.0,0.0,88
830,NonResidential,1.0,4.0,47.60453796,-122.3203278,Other,77412.0,21612.0,55800.0,26400.0,2731485.25,21.3,0.72,0.28,12
831,NonResidential,1.0,5.0,47.60796711,-122.3195445,Santé,289419.0,159157.0,130262.0,146150.0,12261764.5,136.35500000000002,0.45,0.55,26
832,NonResidential,1.0,5.0,47.6993,-122.32378,Office,90266.0,0.0,90266.0,87552.0,7693844.75,53.635000000000005,1.0,0.0,29
837,NonResidential,1.0,4.0,47.6582,-122.36434,Non-Refrigerated Warehouse,87332.0,6458.0,80874.0,87332.0,1177500.4375,14.02,0.93,0.07,12
838,NonResidential,1.0,3.0,47.61142131,-122.3213375,Santé,83448.0,15479.0,67969.0,42527.0,6668456.0,231.39,0.81,0.19,87
839,NonResidential,1.0,6.0,47.61210727,-122.3205972,Hotel/Senior Care/Housing,150545.0,50017.0,100528.0,100528.0,13565377.5,459.265,0.67,0.33,13
841,NonResidential,1.0,5.0,47.62147,-122.34817,Loisirs,141718.0,0.0,141718.0,134197.0,19287729.0,347.36,1.0,0.0,17
843,NonResidential,1.0,5.0,47.62562,-122.35121,Hotel/Senior Care/Housing,111856.0,21273.0,90583.0,101997.0,9409804.5,273.485,0.81,0.19,8
845,NonResidential,1.0,4.0,47.61818,-122.31728,Non-Refrigerated Warehouse,132828.0,0.0,132828.0,132828.0,1058787.8125,7.385,1.0,0.0,28
847,NonResidential,1.0,1.0,47.53935,-122.34402,Non-Refrigerated Warehouse,70400.0,0.0,70400.0,58047.0,14013676.0,303.94,1.0,0.0,46
848,NonResidential,1.0,1.0,47.71417,-122.34256,Commerce,101830.0,0.0,101830.0,130767.0,10564970.0,279.01,1.0,0.0,21
850,SPS-District K-12,1.0,3.0,47.6021,-122.29181,Education,55353.0,0.0,55353.0,55353.0,760163.0,10.295,1.0,0.0,28
851,NonResidential,2.0,4.0,47.5997,-122.30364,Education,95350.0,0.0,95350.0,114000.0,7293294.0,88.66499999999999,1.0,0.0,42
854,SPS-District K-12,1.0,3.0,47.5805,-122.33032,Other,338063.0,0.0,338063.0,180633.0,20909404.0,254.77,1.0,0.0,14
857,NonResidential,1.0,1.0,47.57311,-122.3601,Non-Refrigerated Warehouse,152365.0,0.0,152365.0,149293.0,1156778.375,16.525,1.0,0.0,51
858,NonResidential,1.0,6.0,47.60705,-122.30966,Santé,320946.0,0.0,320946.0,278652.5,25502444.0,188.99,1.0,0.0,106
859,NonResidential,1.0,1.0,47.54862,-122.32272,Commerce,74178.0,0.0,74178.0,74178.0,5316081.0,129.87,1.0,0.0,58
861,NonResidential,1.0,5.0,47.6056366,-122.3214798,Santé,275130.0,112980.0,162150.0,177748.0,10282801.5,71.685,0.59,0.41,13
864,NonResidential,1.0,4.0,47.70799,-122.30185,Non-Refrigerated Warehouse,80360.0,0.0,80360.0,80360.0,716397.59375,17.665,1.0,0.0,29
866,SPS-District K-12,1.0,1.0,47.5795,-122.38723,Education,61183.0,0.0,61183.0,62975.0,2446287.625,96.755,1.0,0.0,66
867,NonResidential,1.0,3.0,47.61318,-122.32122,Commerce,119190.0,0.0,119190.0,46280.0,9832044.0,252.885,1.0,0.0,20
868,NonResidential,1.0,2.0,47.59394,-122.32452,Commerce,51856.0,0.0,51856.0,48103.0,1976667.0625,13.780000000000001,1.0,0.0,8
1280,NonResidential,1.0,3.0,47.58718,-122.33467,Office,66138.0,12586.0,53552.0,33212.0,5911044.25,41.205,0.81,0.19,95
1281,NonResidential,1.0,3.0,47.66181,-122.31231,Office,113944.0,48510.0,65434.0,65434.0,17902300.0,126.845,0.57,0.43,56
19445,NonResidential,1.0,3.0,47.64859,-122.33311,Hotel/Senior Care,93079.0,36093.0,56986.0,91064.0,1803469.25,18.41,0.61,0.39,16
19461,NonResidential,1.0,2.0,47.67738,-122.28996,Loisirs,22220.0,0.0,22220.0,22220.0,787895.40625,29.715,1.0,0.0,59
19462,SPS-District K-12,1.0,1.0,47.69054,-122.29705,Education,46732.0,0.0,46732.0,50956.0,2265008.375,85.9,1.0,0.0,61
19472,NonResidential,1.0,1.0,47.54437,-122.30863,Office,44700.0,0.0,44700.0,23751.0,2053963.5,30.485,1.0,0.0,54
19477,NonResidential,1.0,1.0,47.54137,-122.33051,Non-Refrigerated Warehouse,44100.0,0.0,44100.0,40000.0,1657462.6875,11.555,1.0,0.0,40
19481,NonResidential,1.0,1.0,47.54113,-122.32633,Distribution Center,27800.0,0.0,27800.0,27800.0,1267333.625,26.125,1.0,0.0,51
19489,NonResidential,1.0,1.0,47.55436,-122.33631,Non-Refrigerated Warehouse,46340.0,0.0,46340.0,46340.0,2501217.0,17.435000000000002,1.0,0.0,15
19491,Campus,3.0,1.0,47.54134,-122.30529,Manufacturing/Industrial Plant,22800.0,0.0,22800.0,22800.0,2086772.75,97.14,1.0,0.0,22
19501,NonResidential,1.0,3.0,47.60191,-122.31438,Office,38460.0,0.0,38460.0,38460.0,1904050.125,36.22,1.0,0.0,106
19520,NonResidential,1.0,2.0,47.68576,-122.35481,Loisirs,21022.0,0.0,21022.0,21022.0,814700.3125,38.355000000000004,1.0,0.0,94
19537,SPS-District K-12,1.0,2.0,47.5773,-122.4074,Education,51489.0,0.0,51489.0,51489.0,1946706.8125,69.36500000000001,1.0,0.0,62
19559,NonResidential,1.0,1.0,47.51127,-122.281,Distribution Center,48001.0,0.0,48001.0,48001.0,2313485.375,93.845,1.0,0.0,49
19565,NonResidential,1.0,1.0,47.51399,-122.27946,Non-Refrigerated Warehouse,26380.0,0.0,26380.0,23620.0,597589.5,8.85,1.0,0.0,37
19570,NonResidential,1.0,1.0,47.51018,-122.28192,Non-Refrigerated Warehouse,37351.0,0.0,37351.0,29551.0,2512363.875,73.6,1.0,0.0,47
19572,NonResidential,1.0,1.0,47.51127,-122.281,Non-Refrigerated Warehouse,30375.0,0.0,30375.0,30486.5,342003.84375,2.385,1.0,0.0,35
19576,NonResidential,1.0,1.0,47.51104,-122.28245,Non-Refrigerated Warehouse,30004.0,0.0,30004.0,24280.0,410514.75,2.86,1.0,0.0,37
19584,NonResidential,1.0,3.0,47.68541,-122.27097,Other,39971.0,0.0,39971.0,36185.0,10631706.0,398.12,1.0,0.0,88
19596,NonResidential,1.0,2.0,47.68164,-122.3753,Loisirs,33589.0,0.0,33589.0,33589.0,475247.09375,19.86,1.0,0.0,102
19613,NonResidential,1.0,3.0,47.66587,-122.38476,Office,43500.0,0.0,43500.0,43495.0,3262312.125,22.84,1.0,0.0,37
19621,NonResidential,1.0,2.0,47.67528,-122.40836,Office,28492.0,0.0,28492.0,28492.0,1975960.4375,39.879999999999995,1.0,0.0,38
19623,NonResidential,1.0,3.0,47.6744,-122.40735,Office,22325.0,0.0,22325.0,18000.0,1379215.9375,9.615,1.0,0.0,53
19624,NonResidential,1.0,3.0,47.67398,-122.40765,Nourriture,22719.0,0.0,22719.0,22719.0,1596544.5,11.129999999999999,1.0,0.0,39
19654,NonResidential,1.0,2.0,47.61597,-122.33086,Laboratory,44588.0,22000.0,22588.0,67794.0,10790664.0,214.945,0.51,0.49,70
19656,NonResidential,1.0,3.0,47.61753888,-122.33278228,Office,21600.0,0.0,21600.0,21600.0,133880.0,0.93,1.0,0.0,86
19658,NonResidential,1.0,2.0,47.61832601,-122.33341322,Office,28568.0,0.0,28568.0,28568.0,841242.0,12.91,1.0,0.0,78
19694,SPS-District K-12,1.0,2.0,47.60842,-122.30093,Education,37327.0,0.0,37327.0,45039.0,1967476.375,71.06,1.0,0.0,91
19696,NonResidential,1.0,2.0,47.59692,-122.31543,Commerce,147545.0,0.0,147545.0,147545.0,6991632.0,178.35500000000002,1.0,0.0,99
19697,Nonresidential COS,1.0,2.0,47.68339,-122.31947,Other,21462.0,0.0,21462.0,25778.0,1112154.3125,7.755,1.0,0.0,93
19728,SPS-District K-12,1.0,2.0,47.68636,-122.3423,Education,47602.0,0.0,47602.0,46577.5,2127293.75,77.805,1.0,0.0,86
19730,NonResidential,1.0,2.0,47.67713,-122.35398,Loisirs,28072.0,0.0,28072.0,23835.0,1272965.5,59.215,1.0,0.0,99
19742,NonResidential,1.0,2.0,47.61468,-122.34925,Nourriture,31020.0,0.0,31020.0,31020.0,5368906.0,229.235,1.0,0.0,61
19743,NonResidential,1.0,2.0,47.61402,-122.35016,Office,21600.0,0.0,21600.0,14400.0,1790210.5625,35.155,1.0,0.0,99
19746,NonResidential,1.0,1.0,47.6153,-122.35014,Other,23000.0,0.0,23000.0,21655.0,670579.1875,23.43,1.0,0.0,70
19747,NonResidential,1.0,5.0,47.6158,-122.35126,Office,61825.0,13320.0,48505.0,37993.0,4529061.0,148.29,0.78,0.22,42
19750,NonResidential,1.0,3.0,47.61683,-122.35176,Office,64630.0,0.0,64630.0,64630.0,1932211.6875,38.05500000000001,1.0,0.0,74
19752,NonResidential,1.0,2.0,47.61636,-122.35094,Loisirs,20920.0,0.0,20920.0,20920.0,1089392.25,44.12,1.0,0.0,68
19755,NonResidential,1.0,3.0,47.61588,-122.34965,Office,20565.0,0.0,20565.0,20565.0,822076.75,5.73,1.0,0.0,91
19766,NonResidential,1.0,2.0,47.57384,-122.41182,Loisirs,22128.0,0.0,22128.0,22128.0,571199.34375,23.71,1.0,0.0,90
19774,NonResidential,1.0,1.0,47.72736,-122.34579,Commerce,48139.0,0.0,48139.0,40000.0,813224.8125,21.505,1.0,0.0,48
19776,NonResidential,1.0,1.0,47.72777,-122.34503,Education,29924.0,0.0,29924.0,29924.0,586825.0,7.75,1.0,0.0,14
19780,NonResidential,1.0,1.0,47.72969445,-122.34543246,Other,21633.0,0.0,21633.0,10400.0,6293359.0,232.12,1.0,0.0,47
19787,NonResidential,1.0,2.0,47.56633,-122.38725,Loisirs,21364.0,0.0,21364.0,15364.0,956767.5625,42.7,1.0,0.0,67
19833,NonResidential,1.0,2.0,47.61741,-122.33491,Education,28923.0,0.0,28923.0,28800.0,447854.45314999996,15.35,1.0,0.0,24
19836,NonResidential,1.0,3.0,47.61789,-122.33573,Education,21600.0,0.0,21600.0,21600.0,319603.70314999996,6.26,1.0,0.0,88
19845,NonResidential,1.0,1.0,47.6646,-122.29932,Commerce,25735.0,0.0,25735.0,25691.0,1200269.9375,17.71,1.0,0.0,20
19847,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,25862.0,0.0,25862.0,25562.0,5132215.0,165.95499999999998,1.0,0.0,60
19848,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,49965.0,0.0,49965.0,47465.0,3421835.375,29.4,1.0,0.0,13
19853,NonResidential,1.0,2.0,47.6026,-122.33232,Office,20028.0,0.0,20028.0,20028.0,532190.20315,16.645,1.0,0.0,87
19855,NonResidential,1.0,7.0,47.60247,-122.33372,Office,23622.0,0.0,23622.0,26195.0,835176.75,10.0,1.0,0.0,116
19856,NonResidential,1.0,3.0,47.60237,-122.33365,Office,23563.0,0.0,23563.0,20183.0,863060.34375,6.02,1.0,0.0,114
19857,NonResidential,1.0,3.0,47.60284,-122.33407,Office,28600.0,0.0,28600.0,12000.0,1041380.8125,22.1,1.0,0.0,113
19858,NonResidential,1.0,2.0,47.60427,-122.33385,Commerce,38539.0,12379.0,26160.0,15549.0,2246978.25,15.665,0.68,0.32,38
19860,NonResidential,1.0,5.0,47.60427,-122.33385,Office,26840.0,0.0,26840.0,29040.0,1997956.5,13.93,1.0,0.0,110
19861,NonResidential,1.0,2.0,47.60427,-122.33385,Commerce,46800.0,0.0,46800.0,36019.0,1666592.75,11.620000000000001,1.0,0.0,110
19862,NonResidential,1.0,3.0,47.60431,-122.33335,Office,63990.0,26640.0,37350.0,39000.0,2290253.75,16.155,0.58,0.42,37
19864,NonResidential,1.0,3.0,47.61285,-122.34817,Office,28800.0,0.0,28800.0,21600.0,1351838.875,27.67,1.0,0.0,108
19871,NonResidential,1.0,3.0,47.6172,-122.34979,Office,33552.0,4968.0,28584.0,26556.0,2237921.875,86.84,0.85,0.15,62
19873,NonResidential,1.0,2.0,47.61652,-122.34854,Commerce,26270.0,0.0,26270.0,26268.0,1665329.875,35.565,1.0,0.0,85
19874,NonResidential,1.0,3.0,47.61595,-122.34756,Office,57620.0,7820.0,49800.0,49800.0,2387839.5,16.645,0.86,0.14,90
19876,NonResidential,1.0,2.0,47.61543,-122.34651,Other,28696.0,6080.0,22616.0,12960.0,486111.75,3.3899999999999997,0.79,0.21,62
19878,NonResidential,1.0,5.0,47.61471,-122.34525,Hotel/Senior Care/Housing,57800.0,0.0,57800.0,57800.0,2555917.125,66.87,1.0,0.0,26
19894,NonResidential,1.0,2.0,47.61319,-122.33695,Office,31890.0,0.0,31890.0,31160.0,1774622.8125,12.37,1.0,0.0,61
19895,NonResidential,1.0,2.0,47.61267,-122.33852,Office,44098.0,13660.0,30438.0,31460.0,1948380.75,49.045,0.69,0.31,91
19896,NonResidential,1.0,3.0,47.61332,-122.33904,Nourriture,22381.0,0.0,22381.0,22381.0,3649517.75,133.07999999999998,1.0,0.0,93
19900,NonResidential,1.0,4.0,47.61763,-122.35507,Laboratory,49249.0,0.0,49249.0,40584.0,31404231.0,1175.275,1.0,0.0,90
19902,NonResidential,1.0,1.0,47.61812,-122.35509,Commerce,24825.0,1263.0,23562.0,13940.0,413400.04689999996,11.91,0.95,0.05,91
19910,NonResidential,1.0,4.0,47.6146,-122.34217,Santé,26670.0,0.0,26670.0,26670.0,1523730.1875,12.004999999999999,1.0,0.0,64
19917,Nonresidential COS,1.0,2.0,47.61607,-122.34449,Fire Station,37740.0,0.0,37740.0,38939.0,3155917.5,86.58,1.0,0.0,94
19926,NonResidential,1.0,1.0,47.61768,-122.34139,Office,23752.0,0.0,23752.0,14317.0,1045385.875,29.005,1.0,0.0,51
19927,NonResidential,1.0,4.0,47.61822,-122.34132,Hotel/Senior Care/Housing,44416.0,0.0,44416.0,52668.0,2635466.625,70.71000000000001,1.0,0.0,49
19928,NonResidential,1.0,2.0,47.61634,-122.35385,Loisirs,33792.0,22867.0,10925.0,8969.0,2367680.5,28.47,0.32,0.68,10
19967,SPS-District K-12,1.0,1.0,47.63203,-122.35337,Education,35805.0,0.0,35805.0,35805.0,374526.34375,8.155,1.0,0.0,15
20000,NonResidential,1.0,2.0,47.66476,-122.35248,Loisirs,45991.0,0.0,45991.0,45991.0,1095088.875,34.33,1.0,0.0,88
20029,NonResidential,1.0,3.0,47.66282,-122.305,Hotel/Senior Care,21499.0,0.0,21499.0,21499.0,539744.84375,3.7649999999999997,1.0,0.0,95
20033,NonResidential,1.0,2.0,47.66461,-122.30142,Office,20384.0,0.0,20384.0,25021.0,1808637.1875,14.45,1.0,0.0,27
20047,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,39265.0,0.0,39265.0,31905.0,5383513.0,48.2,1.0,0.0,60
20048,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,54284.0,0.0,54284.0,52784.0,6893473.0,63.47,1.0,0.0,60
20050,NonResidential,1.0,1.0,47.66246,-122.29898,Commerce,23409.0,0.0,23409.0,21909.0,2533162.0,27.23,1.0,0.0,60
20052,NonResidential,1.0,1.0,47.66246,-122.29898,Commerce,63153.0,0.0,63153.0,59396.0,4780799.0,46.019999999999996,1.0,0.0,19
20066,NonResidential,2.0,2.0,47.66355,-122.30123,Hotel/Senior Care/Housing,24100.0,0.0,24100.0,30910.0,1597516.375,46.885000000000005,1.0,0.0,55
20067,NonResidential,1.0,3.0,47.61521,-122.33747,Nourriture,33600.0,0.0,33600.0,19200.0,4473135.0,98.08,1.0,0.0,93
20073,NonResidential,1.0,4.0,47.61362,-122.33959,Office,32356.0,0.0,32356.0,25876.0,1580520.875,57.74,1.0,0.0,89
20082,NonResidential,1.0,7.0,47.61798,-122.33974,Hotel/Senior Care/Housing,61180.0,12960.0,48220.0,61180.0,3768227.625,115.145,0.79,0.21,56
20087,NonResidential,1.0,5.0,47.61524,-122.33519,Office,43506.0,11250.0,32256.0,32569.0,3233100.75,89.72,0.74,0.26,38
20130,NonResidential,1.0,2.0,47.67572,-122.3285,Loisirs,23931.0,0.0,23931.0,23931.0,473497.65625,17.655,1.0,0.0,106
20132,NonResidential,1.0,2.0,47.67491,-122.33316,Loisirs,21393.0,0.0,21393.0,21393.0,829606.6875,31.91,1.0,0.0,68
20141,NonResidential,1.0,2.0,47.57256,-122.29265,Distribution Center,47560.0,0.0,47560.0,23146.0,1187626.8125,34.185,1.0,0.0,26
20145,NonResidential,1.0,6.0,47.60897,-122.32507,Hotel/Senior Care,62334.0,5438.5,56895.5,35696.0,1089214.125,35.675,0.91,0.09,10
20160,NonResidential,1.0,3.0,47.66159,-122.30441,Hotel/Senior Care,20960.0,0.0,20960.0,20960.0,1485089.875,62.47,1.0,0.0,86
20166,NonResidential,1.0,3.0,47.61679,-122.33619,Education,28800.0,0.0,28800.0,28800.0,724185.6875,8.59,1.0,0.0,106
20167,NonResidential,1.0,2.0,47.61718,-122.33654,Education,21600.0,0.0,21600.0,21600.0,1168236.875,35.25,1.0,0.0,59
20168,NonResidential,1.0,3.0,47.61687,-122.33533,Education,22860.0,0.0,22860.0,22860.0,975095.8125,6.795,1.0,0.0,21
20182,NonResidential,1.0,1.0,47.66516,-122.2738,Loisirs,26366.0,0.0,26366.0,26386.0,839117.9375,29.06,1.0,0.0,44
20197,NonResidential,1.0,2.0,47.54362,-122.2667,Loisirs,21732.0,0.0,21732.0,21732.0,840534.59375,22.66,1.0,0.0,51
20211,NonResidential,1.0,1.0,47.66835,-122.38886,Non-Refrigerated Warehouse,21060.0,0.0,21060.0,10495.0,342823.29689999996,6.44,1.0,0.0,71
20212,NonResidential,1.0,4.0,47.6684,-122.38788,Commerce,20539.0,0.0,20539.0,7387.0,1650233.375,37.22,1.0,0.0,56
20217,SPS-District K-12,1.0,1.0,47.67365,-122.26293,Education,38624.0,0.0,38624.0,40779.5,1390311.125,37.870000000000005,1.0,0.0,58
20237,NonResidential,1.0,3.0,47.66033,-122.31348,Commerce,32960.0,0.0,32960.0,32960.0,851433.0,5.9350000000000005,1.0,0.0,116
20241,NonResidential,1.0,3.0,47.66097,-122.3139,Loisirs,29636.0,0.0,29636.0,25096.0,660399.40625,4.605,1.0,0.0,95
20242,NonResidential,1.0,3.0,47.66023,-122.31581,Hotel/Senior Care/Housing,20571.0,0.0,20571.0,20571.0,719585.34375,5.015000000000001,1.0,0.0,86
20266,NonResidential,1.0,2.0,47.65926,-122.31241,Loisirs,47992.0,0.0,47992.0,37800.0,2956736.75,113.43,1.0,0.0,90
20273,NonResidential,1.0,3.0,47.65711,-122.31409,Hotel/Senior Care,28572.0,3663.5,24908.5,22000.0,2706999.625,88.41999999999999,0.87,0.13,23
20323,NonResidential,1.0,15.0,47.60817,-122.32654,Hotel/Senior Care,115775.0,31535.0,84240.0,150000.0,2887458.875,20.125,0.73,0.27,34
20324,NonResidential,1.0,2.0,47.68752,-122.29852,Loisirs,31386.0,0.0,31386.0,30000.0,1053195.0625,23.42,1.0,0.0,16
20325,Campus,5.0,3.0,47.687,-122.30013,Education,21500.0,0.0,21500.0,96154.0,6424434.0,191.54500000000002,1.0,0.0,27
20369,NonResidential,1.0,2.0,47.64834,-122.33188,Office,84116.0,13248.5,70867.5,55000.0,2373566.375,18.13,0.84,0.16,4
20372,NonResidential,1.0,9.0,47.61345,-122.34068,Hotel/Senior Care/Housing,104000.0,0.0,104000.0,96000.0,8458836.5,335.995,1.0,0.0,91
20376,SPS-District K-12,1.0,1.0,47.57405,-122.30301,Education,55206.0,0.0,55206.0,55206.0,2166188.25,53.46,1.0,0.0,45
20377,NonResidential,1.0,3.0,47.57188,-122.29531,Hotel/Senior Care,78374.0,0.0,78374.0,58665.0,3321035.75,23.15,1.0,0.0,35
20387,NonResidential,1.0,2.0,47.65742,-122.36736,Non-Refrigerated Warehouse,38784.0,0.0,38784.0,16826.0,1683389.125,27.855,1.0,0.0,9
20393,NonResidential,1.0,2.0,47.57383,-122.33046,Loisirs,41790.0,0.0,41790.0,21790.0,1977314.5,28.615,1.0,0.0,47
20395,NonResidential,1.0,5.0,47.60542,-122.3364,Office,39960.0,0.0,39960.0,36396.0,1956611.75,39.855,1.0,0.0,116
20396,NonResidential,1.0,5.0,47.60528,-122.33627,Non-Refrigerated Warehouse,33300.0,0.0,33300.0,24000.0,111184.35156499999,0.775,1.0,0.0,116
20397,NonResidential,1.0,11.0,47.60721,-122.33451,Hotel/Senior Care/Housing,36240.0,0.0,36240.0,36240.0,2121246.625,117.16,1.0,0.0,90
20398,NonResidential,1.0,3.0,47.60781,-122.33186,Loisirs,39320.0,6960.0,32360.0,39320.0,2979693.25,140.515,0.82,0.18,94
20402,NonResidential,1.0,5.0,47.60547,-122.33118,Loisirs,41536.0,0.0,41536.0,41536.0,1879599.5,13.105,1.0,0.0,108
20406,NonResidential,1.0,6.0,47.60223,-122.32889,Hotel/Senior Care/Housing,35820.0,0.0,35820.0,35820.0,3414658.5,134.59500000000003,1.0,0.0,107
20415,NonResidential,1.0,2.0,47.56542,-122.38502,Education,33462.0,0.0,33462.0,57896.0,3491018.75,158.755,1.0,0.0,94
20419,NonResidential,1.0,3.0,47.56504,-122.38455,Education,49744.0,0.0,49744.0,49744.0,1922483.75,80.89500000000001,1.0,0.0,51
20425,NonResidential,1.0,2.0,47.56342,-122.38509,Loisirs,37816.0,0.0,37816.0,19407.0,1417505.75,42.975,1.0,0.0,93
20427,NonResidential,1.0,2.0,47.5622,-122.38648,Office,23315.0,0.0,23315.0,7758.0,1353508.8125,33.545,1.0,0.0,90
20428,NonResidential,1.0,2.0,47.56147,-122.38638,Non-Refrigerated Warehouse,20700.0,0.0,20700.0,6900.0,4192886.5,185.01,1.0,0.0,86
20433,NonResidential,1.0,1.0,47.56263,-122.38196,Loisirs,41521.0,13124.0,28397.0,26241.0,3328984.0,97.675,0.68,0.32,68
20435,NonResidential,1.0,2.0,47.56197,-122.38109,Commerce,25762.0,0.0,25762.0,25762.0,2127138.9375,14.83,1.0,0.0,70
20439,NonResidential,1.0,1.0,47.56245,-122.37805,Loisirs,33334.0,0.0,33334.0,50000.0,6247560.25,212.47500000000002,1.0,0.0,32
20440,NonResidential,1.0,3.0,47.56175,-122.37835,Office,43387.0,0.0,43387.0,45000.0,2651446.0,33.315,1.0,0.0,35
20470,NonResidential,1.0,1.0,47.72178,-122.29498,Commerce,39350.0,0.0,39350.0,19271.0,251338.0469,1.75,1.0,0.0,37
20474,NonResidential,1.0,1.0,47.72032,-122.29507,Other,22405.0,0.0,22405.0,11000.0,3518095.875,136.2,1.0,0.0,67
20494,SPS-District K-12,1.0,1.0,47.72606,-122.28747,Other,32590.0,0.0,32590.0,32590.0,1490244.625,58.235,1.0,0.0,3
20500,NonResidential,1.0,1.0,47.552,-122.32262,Non-Refrigerated Warehouse,37500.0,0.0,37500.0,61419.0,1838844.1875,13.385,1.0,0.0,31
20503,NonResidential,1.0,2.0,47.60132,-122.30477,Santé,39000.0,0.0,39000.0,39000.0,2637036.875,33.675,1.0,0.0,26
20506,NonResidential,1.0,1.0,47.56018,-122.38716,Commerce,22180.0,0.0,22180.0,14000.0,5076418.0,146.675,1.0,0.0,92
20515,SPS-District K-12,1.0,1.0,47.58547,-122.3151,Education,51704.0,0.0,51704.0,51704.0,1716450.875,38.7,1.0,0.0,45
20519,NonResidential,1.0,1.0,47.58513,-122.30645,Distribution Center,25920.0,0.0,25920.0,19277.0,1230588.375,14.375,1.0,0.0,47
20520,NonResidential,1.0,1.0,47.58528,-122.30595,Refrigerated Warehouse,25480.0,0.0,25480.0,25480.0,738232.59375,5.15,1.0,0.0,63
20522,NonResidential,1.0,2.0,47.58482,-122.30501,Non-Refrigerated Warehouse,31000.0,0.0,31000.0,31000.0,3169566.875,24.585,1.0,0.0,46
20523,NonResidential,1.0,1.0,47.58528,-122.305,Office,29740.0,0.0,29740.0,17594.0,1626483.125,20.47,1.0,0.0,55
20525,NonResidential,1.0,1.0,47.58607,-122.30445,Distribution Center,23236.0,0.0,23236.0,20736.0,435745.0,12.865,1.0,0.0,62
20526,NonResidential,1.0,3.0,47.58579,-122.3034,Office,38075.0,0.0,38075.0,29035.0,1921845.625,19.02,1.0,0.0,7
20531,NonResidential,1.0,2.0,47.5859,-122.29957,Office,39170.0,0.0,39170.0,35500.0,2166262.875,64.92500000000001,1.0,0.0,46
20532,Nonresidential COS,1.0,1.0,47.58476,-122.29765,Loisirs,36070.0,0.0,36070.0,66597.0,1356343.1875,9.455,1.0,0.0,39
20541,NonResidential,1.0,2.0,47.56979,-122.29234,Office,20047.0,0.0,20047.0,20047.0,113226.1992,0.79,1.0,0.0,53
20552,NonResidential,1.0,1.0,47.57403,-122.3336,Commerce,20000.0,0.0,20000.0,20000.0,610260.84375,4.255,1.0,0.0,102
20556,NonResidential,1.0,2.0,47.5741,-122.32541,Non-Refrigerated Warehouse,32400.0,0.0,32400.0,32700.0,199996.0,1.395,1.0,0.0,61
20565,NonResidential,1.0,1.0,47.63776,-122.35606,Commerce,25159.0,0.0,25159.0,25883.0,8989903.5,250.225,1.0,0.0,54
20573,Nonresidential COS,1.0,1.0,47.63629,-122.35922,Loisirs,27247.0,0.0,27247.0,14317.0,2276093.25,79.38499999999999,1.0,0.0,68
