OSEBuildingID,BuildingType,NumberofBuildings,NumberofFloors,Latitude,Longitude,LargestPropertyUseType,PropertyGFATotal_avg,PropertyGFAParking_avg,PropertyGFABuilding(s)_avg,LargestPropertyUseTypeGFA_avg,SiteEnergyUse(kBtu)_avg,TotalGHGEmissions_avg,ENERGYSTARScore,PropertyGFABuilding(s)_%,PropertyGFAParking_%,Dureedevie
382,NonResidential,1.0,5.0,47.60227,-122.33202,Office,50176.0,0.0,50176.0,39699.0,2983314.375,23.03,77.0,1.0,0.0,116
383,NonResidential,1.0,42.0,47.60198,-122.33174,Office,304346.0,0.0,304346.0,261212.5,21435858.0,669.53,72.0,1.0,0.0,104
384,NonResidential,1.0,1.0,47.54066,-122.33023,Non-Refrigerated Warehouse,128800.0,0.0,128800.0,119200.0,1839338.25,80.67500000000001,97.0,1.0,0.0,39
385,NonResidential,1.0,8.0,47.60932,-122.33388,Office,321945.0,0.0,321945.0,166919.0,13201213.0,310.615,76.0,1.0,0.0,89
386,NonResidential,1.0,22.0,47.60842,-122.33305,Office,336330.0,0.0,336330.0,256299.0,19410513.0,555.325,77.0,1.0,0.0,52
387,NonResidential,1.0,21.0,47.60869,-122.33588,Office,298426.0,0.0,298426.0,286538.0,28862538.0,1086.495,79.0,1.0,0.0,56
388,NonResidential,1.0,42.0,47.60896,-122.33481,Office,635824.0,0.0,635824.0,718473.0,52621198.0,366.84000000000003,69.0,1.0,0.0,40
389,NonResidential,1.0,12.0,47.60804,-122.33391,Hotel/Senior Care/Housing,542305.0,0.0,542305.0,520102.5,60516160.0,2755.79,45.0,1.0,0.0,93
390,NonResidential,1.0,2.0,47.57936,-122.29744,Commerce,291940.0,0.0,291940.0,191940.0,11614978.0,155.11,80.0,1.0,0.0,36
391,NonResidential,1.0,1.0,47.52871,-122.29443,Non-Refrigerated Warehouse,88400.0,0.0,88400.0,33450.0,5427263.75,130.1,42.0,1.0,0.0,46
392,NonResidential,1.0,1.0,47.72912,-122.34677,Non-Refrigerated Warehouse,52311.0,0.0,52311.0,51116.0,1022049.9375,52.17,96.0,1.0,0.0,56
394,NonResidential,1.0,5.0,47.62333,-122.3296,Office,176532.0,70067.0,106465.0,103494.0,6273262.5,43.735,60.0,0.6,0.4,15
395,NonResidential,1.0,1.0,47.65825,-122.3683,Non-Refrigerated Warehouse,52500.0,0.0,52500.0,49395.0,3702352.0,66.895,2.0,1.0,0.0,43
396,NonResidential,1.0,2.0,47.66587,-122.38476,Non-Refrigerated Warehouse,57300.0,0.0,57300.0,29001.0,4553935.5,155.2,55.0,1.0,0.0,57
398,NonResidential,1.0,6.0,47.61429,-122.35263,Office,350310.0,0.0,350310.0,305233.0,18344245.0,168.93,90.0,1.0,0.0,100
399,NonResidential,1.0,55.0,47.60723,-122.33611,Office,1400000.0,285000.0,1115000.0,1008028.0,52352356.0,579.255,92.0,0.8,0.2,28
400,NonResidential,1.0,6.0,47.60679898,-122.3371001,Office,98370.0,25920.0,72450.0,98370.0,6525887.0,47.24,45.0,0.74,0.26,109
401,NonResidential,1.0,21.0,47.60968,-122.33379,Hotel/Senior Care/Housing,305548.0,0.0,305548.0,310000.0,32932291.0,1451.275,58.0,1.0,0.0,86
402,NonResidential,1.0,46.0,47.61054,-122.33466,Office,1536606.0,512608.0,1023998.0,1002403.0,56210066.0,530.44,89.0,0.67,0.33,27
403,NonResidential,1.0,10.0,47.61003,-122.33452,Office,135918.0,0.0,135918.0,136523.5,6449140.25,192.775,91.0,1.0,0.0,58
404,NonResidential,1.0,4.0,47.61159,-122.33601,Commerce,79957.0,0.0,79957.0,35694.0,5466416.0,38.105000000000004,25.0,1.0,0.0,102
405,NonResidential,1.0,4.0,47.61166,-122.33528,Office,127268.0,0.0,127268.0,62512.0,7734969.75,143.195,71.0,1.0,0.0,95
406,NonResidential,1.0,29.0,47.61125,-122.33494,Office,500000.0,0.0,500000.0,418565.0,18999402.0,132.45,93.0,1.0,0.0,33
408,NonResidential,1.0,10.0,47.61005,-122.3361,Office,132326.0,0.0,132326.0,92006.0,6346880.0,68.83,72.0,1.0,0.0,90
409,NonResidential,1.0,6.0,47.61033,-122.3357,Office,109830.0,13200.0,96630.0,83485.0,7396117.75,51.56,45.0,0.88,0.12,32
410,NonResidential,1.0,19.0,47.60996,-122.33572,Hotel/Senior Care/Housing,332067.0,59280.0,272787.0,332067.0,36584282.0,1349.845,6.0,0.82,0.18,43
411,NonResidential,1.0,10.0,47.60991,-122.33687,Office,130513.0,0.0,130513.0,87391.0,11345850.0,292.42999999999995,49.0,1.0,0.0,106
413,NonResidential,1.0,14.0,47.60902,-122.33674,Office,137350.0,0.0,137350.0,124508.0,6472227.25,207.525,89.0,1.0,0.0,87
414,NonResidential,1.0,15.0,47.60923,-122.33625,Office,151039.0,0.0,151039.0,125473.0,6336406.0,250.2,84.0,1.0,0.0,87
415,NonResidential,1.0,30.0,47.61022,-122.33745,Office,755000.0,134662.0,620338.0,643083.0,55675294.0,1017.14,72.0,0.82,0.18,31
416,NonResidential,1.0,4.0,47.60995,-122.33904,Office,63540.0,0.0,63540.0,56747.0,3758884.75,73.86500000000001,72.0,1.0,0.0,110
417,NonResidential,1.0,10.0,47.60987,-122.33824,Office,130893.0,0.0,130893.0,89356.0,7243476.5,50.5,80.0,1.0,0.0,89
422,NonResidential,1.0,56.0,47.61043,-122.33206,Office,1605578.0,389860.0,1215718.0,1314475.0,48930132.0,511.385,97.0,0.76,0.24,27
423,NonResidential,1.0,36.0,47.60967,-122.33229,Office,794592.0,0.0,794592.0,748011.0,26082566.0,213.05,96.0,1.0,0.0,36
424,NonResidential,1.0,21.0,47.60909,-122.33202,Office,456304.0,93204.0,363100.0,342952.0,19496137.0,135.915,74.0,0.8,0.2,45
425,NonResidential,1.0,12.0,47.61029,-122.34089,Office,115857.0,15140.0,100717.0,104788.0,5150437.25,35.91,89.0,0.87,0.13,30
426,NonResidential,1.0,4.0,47.61116,-122.34748,Office,87500.0,17500.0,70000.0,70090.0,4237849.0,29.545,72.0,0.8,0.2,17
427,NonResidential,1.0,11.0,47.6117,-122.34778,Office,374405.0,184776.0,189629.0,166612.0,12626978.5,88.025,72.0,0.51,0.49,18
429,NonResidential,1.0,11.0,47.61108,-122.34217,Office,102846.0,0.0,102846.0,93879.0,5006297.75,257.49,96.0,1.0,0.0,93
430,NonResidential,1.0,4.0,47.61304,-122.34059,Office,52800.0,0.0,52800.0,38880.0,2575487.5,48.575,83.0,1.0,0.0,91
437,NonResidential,1.0,3.0,47.61048,-122.32837,Santé,266000.0,104000.0,162000.0,162000.0,14188779.5,215.495,65.0,0.61,0.39,71
438,NonResidential,1.0,14.0,47.60921,-122.32425,Santé,690158.0,407795.0,282363.0,270384.0,19998907.0,139.42000000000002,58.0,0.41,0.59,24
439,NonResidential,1.0,6.0,47.61915,-122.34857,Parking,378443.0,177660.0,200783.0,164332.0,56256326.0,465.38,100.0,0.53,0.47,15
440,NonResidential,1.0,6.0,47.61915,-122.34857,Parking,213834.0,104922.0,108912.0,104922.0,80027324.0,564.895,100.0,0.51,0.49,15
441,NonResidential,1.0,5.0,47.62036,-122.34588,Hotel/Senior Care/Housing,109017.0,29409.0,79608.0,64508.5,9746533.0,246.95499999999998,34.0,0.73,0.27,37
442,NonResidential,1.0,4.0,47.6214758,-122.3430502,Office,193788.0,37854.0,155934.0,138672.0,16760217.0,116.84,59.0,0.8,0.2,68
443,NonResidential,1.0,5.0,47.62177,-122.36158,Office,275734.0,38452.0,237282.0,229833.5,17859007.0,124.5,77.0,0.86,0.14,35
444,NonResidential,1.0,1.0,47.56064,-122.32522,Non-Refrigerated Warehouse,123061.0,0.0,123061.0,123061.0,1950312.3125,13.594999999999999,59.0,1.0,0.0,15
446,NonResidential,1.0,1.0,47.54868,-122.3255,Distribution Center,59090.0,0.0,59090.0,40272.0,2896893.375,124.83500000000001,45.0,1.0,0.0,53
447,NonResidential,1.0,1.0,47.5471,-122.32406,Non-Refrigerated Warehouse,106000.0,0.0,106000.0,106001.0,1060693.25,7.3950000000000005,93.0,1.0,0.0,53
449,NonResidential,1.0,3.0,47.63349,-122.32634,Office,150482.0,40341.0,110141.0,125779.0,17468761.0,213.39,19.0,0.73,0.27,54
451,NonResidential,1.0,1.0,47.53764,-122.3232,Distribution Center,119661.0,0.0,119661.0,118733.0,699954.59375,4.965,97.0,1.0,0.0,56
452,NonResidential,1.0,7.0,47.62958,-122.32826,Office,139200.0,44728.0,94472.0,82098.0,4592753.5,32.015,81.0,0.68,0.32,15
453,NonResidential,1.0,6.0,47.62566,-122.34287,Office,95721.0,33921.0,61800.0,95721.0,3064866.25,21.369999999999997,95.0,0.65,0.35,32
456,NonResidential,2.0,5.0,47.62929,-122.34194,Office,213283.0,115228.0,98055.0,105563.0,6024974.75,42.004999999999995,83.0,0.46,0.54,20
457,NonResidential,1.0,3.0,47.64776,-122.33924,Office,103697.0,47656.0,56041.0,63199.0,13322306.5,398.42,7.0,0.54,0.46,15
458,NonResidential,1.0,5.0,47.70105,-122.32659,Office,74880.0,0.0,74880.0,71751.0,4781582.25,33.335,56.0,1.0,0.0,42
459,NonResidential,1.0,6.0,47.69999,-122.32663,Office,88774.0,0.0,88774.0,85339.0,6043427.75,42.129999999999995,53.0,1.0,0.0,37
460,NonResidential,1.0,5.0,47.69917,-122.3268,Office,122250.0,0.0,122250.0,91281.0,5778840.0,40.285,93.0,1.0,0.0,33
461,NonResidential,1.0,4.0,47.70063,-122.32487,Office,53730.0,0.0,53730.0,53730.0,4793203.5,33.415000000000006,20.0,1.0,0.0,37
462,NonResidential,1.0,3.0,47.5671,-122.36416,Office,55593.0,0.0,55593.0,55593.0,4162339.75,90.86500000000001,55.0,1.0,0.0,56
463,NonResidential,1.0,4.0,47.62269,-122.33224,Office,134056.0,60960.0,73096.0,72066.0,4679769.0,32.625,54.0,0.55,0.45,34
464,NonResidential,1.0,1.0,47.5653,-122.33076,Commerce,158415.0,0.0,158415.0,158415.0,22879526.0,464.53999999999996,25.0,1.0,0.0,11
467,NonResidential,1.0,1.0,47.66057,-122.36857,Commerce,164437.0,0.0,164437.0,102653.0,18506318.0,325.405,62.0,1.0,0.0,17
468,NonResidential,1.0,5.0,47.62402,-122.33755,Office,184482.0,66234.0,118248.0,118016.0,5746110.5,40.815,95.0,0.64,0.36,7
471,NonResidential,1.0,6.0,47.62286,-122.33804,Office,139282.0,52582.0,86700.0,79384.0,4252357.0,29.64,96.0,0.62,0.38,12
473,NonResidential,1.0,5.0,47.62383,-122.3356,Office,271071.0,98700.0,172371.0,168132.0,7878214.75,61.97,96.0,0.64,0.36,7
474,NonResidential,1.0,5.0,47.62572,-122.33389,Non-Refrigerated Warehouse,127800.0,0.0,127800.0,127800.0,2913820.0,33.575,56.0,1.0,0.0,102
475,NonResidential,1.0,5.0,47.62855,-122.33035,Office,560516.0,206597.0,353919.0,372503.0,30396998.0,629.47,71.0,0.63,0.37,14
476,NonResidential,1.0,6.0,47.62621,-122.33128,Office,226592.0,95000.0,131592.0,131592.0,11880438.0,89.785,49.0,0.58,0.42,15
481,NonResidential,1.0,4.0,47.62137,-122.33744,Office,209816.0,73673.0,136143.0,113803.0,7148783.25,125.23,97.0,0.65,0.35,10
482,NonResidential,1.0,6.0,47.62131,-122.33814,Office,303103.0,109905.0,193198.0,178628.0,8104822.75,72.51,97.0,0.64,0.36,10
484,NonResidential,1.0,3.0,47.62002,-122.33687,Non-Refrigerated Warehouse,67380.0,0.0,67380.0,32681.0,2705316.5,70.35,66.0,1.0,0.0,62
489,NonResidential,1.0,5.0,47.62115,-122.3597,Office,88062.0,20826.0,67236.0,65997.0,3366247.125,23.465,80.0,0.76,0.24,42
490,NonResidential,1.0,5.0,47.62224,-122.3585,Office,87178.0,20416.0,66762.0,67584.5,3663114.875,25.535,69.0,0.77,0.23,44
491,NonResidential,1.0,5.0,47.62224,-122.3585,Office,87178.0,20416.0,66762.0,68343.5,3544000.875,24.705,86.0,0.77,0.23,46
492,NonResidential,1.0,4.0,47.62003,-122.35706,Office,86995.0,28800.0,58195.0,58195.0,3075208.875,21.439999999999998,81.0,0.67,0.33,31
493,NonResidential,1.0,5.0,47.62014,-122.35768,Office,88000.0,21600.0,66400.0,70390.5,3308684.25,23.064999999999998,75.0,0.75,0.25,45
494,NonResidential,1.0,4.0,47.65821,-122.31831,Santé,196749.0,88405.0,108344.0,108344.0,19200943.0,485.48,5.0,0.55,0.45,28
495,NonResidential,1.0,4.0,47.65884,-122.3183,Santé,191276.0,95281.0,95995.0,95995.0,8876031.5,81.56,21.0,0.5,0.5,22
497,NonResidential,1.0,4.0,47.56885,-122.37121,Non-Refrigerated Warehouse,98475.0,0.0,98475.0,98475.0,1086513.8125,21.91,83.0,1.0,0.0,19
498,NonResidential,1.0,7.0,47.62667,-122.32965,Hospital (General Medical & Surgical),330532.5,150455.0,180077.5,215602.0,44613824.0,1108.89,23.0,0.54,0.46,16
499,NonResidential,1.0,3.0,47.57089656,-122.2974118,Office,76598.0,21410.0,55188.0,55188.0,4476997.0,134.69,76.0,0.72,0.28,7
500,NonResidential,1.0,2.0,47.7237,-122.29232,Commerce,276747.0,93939.0,182808.0,95943.5,14547973.0,284.63,78.0,0.66,0.34,21
503,NonResidential,1.0,1.0,47.56895,-122.33775,Commerce,63225.0,0.0,63225.0,63225.0,6571246.25,45.81,100.0,1.0,0.0,8
507,NonResidential,1.0,1.0,47.56419,-122.34262,Non-Refrigerated Warehouse,243044.0,0.0,243044.0,302890.0,1954200.625,67.735,100.0,1.0,0.0,17
514,NonResidential,1.0,1.0,47.72053,-122.34739,Commerce,131387.0,0.0,131387.0,107931.0,8017395.0,98.745,72.0,1.0,0.0,19
515,NonResidential,1.0,3.0,47.72377,-122.34095,Non-Refrigerated Warehouse,94400.0,0.0,94400.0,67155.0,834339.25,12.445,38.0,1.0,0.0,17
517,NonResidential,1.0,1.0,47.72803,-122.34214,Commerce,144776.0,0.0,144776.0,144776.0,13285362.0,233.92,56.0,1.0,0.0,32
518,NonResidential,1.0,1.0,47.7249,-122.34332,Commerce,114000.0,0.0,114000.0,57805.0,14368662.0,439.28499999999997,79.0,1.0,0.0,49
519,NonResidential,1.0,1.0,47.7235,-122.34458,Commerce,50083.0,0.0,50083.0,50065.0,8637372.5,156.76,78.0,1.0,0.0,19
520,NonResidential,1.0,3.0,47.65086,-122.35412,Office,124071.0,14322.5,109748.5,96504.0,4862995.75,33.96,73.0,0.88,0.12,28
521,NonResidential,1.0,4.0,47.64963,-122.35158,Office,90000.0,36528.0,53472.0,90000.0,3971859.0,27.69,84.0,0.59,0.41,16
522,NonResidential,1.0,3.0,47.64849,-122.35041,Office,96041.0,33709.0,62332.0,62232.0,5442576.5,37.945,70.0,0.65,0.35,15
523,NonResidential,1.0,3.0,47.64822,-122.34848,Office,280957.0,114829.0,166128.0,152579.0,11777561.5,97.715,96.0,0.59,0.41,17
524,NonResidential,1.0,4.0,47.64882,-122.34905,Office,243334.0,103032.0,140302.0,138995.0,9490268.5,91.49000000000001,89.0,0.58,0.42,17
526,NonResidential,1.0,5.0,47.55146,-122.32832,Office,390295.0,121375.0,268920.0,243018.0,7761242.5,54.11,95.0,0.69,0.31,34
527,NonResidential,1.0,2.0,47.54983,-122.32858,Non-Refrigerated Warehouse,90000.0,0.0,90000.0,70000.0,1350980.1875,16.21,87.0,1.0,0.0,49
530,NonResidential,1.0,2.0,47.66724,-122.38553,Non-Refrigerated Warehouse,63240.0,0.0,63240.0,63240.0,205543.85155000002,6.845000000000001,100.0,1.0,0.0,75
534,NonResidential,1.0,4.0,47.65567,-122.37478,Non-Refrigerated Warehouse,106041.0,0.0,106041.0,106041.0,1121167.5,24.71,94.0,1.0,0.0,19
538,NonResidential,1.0,10.0,47.59963,-122.32796,Office,181694.0,38186.0,143508.0,152102.0,7854203.0,54.754999999999995,88.0,0.79,0.21,14
539,NonResidential,1.0,2.0,47.66178,-122.31812,Commerce,69492.0,0.0,69492.0,69800.0,363737.90625,2.535,100.0,1.0,0.0,29
540,NonResidential,1.0,1.0,47.54769,-122.3251,Non-Refrigerated Warehouse,22780.0,0.0,22780.0,22780.0,414874.15625,2.8899999999999997,33.0,1.0,0.0,50
543,NonResidential,1.0,1.0,47.54187,-122.32714,Distribution Center,124472.0,0.0,124472.0,124423.0,3960889.5,167.185,62.0,1.0,0.0,49
544,NonResidential,1.0,1.0,47.54187,-122.32714,Distribution Center,50065.0,0.0,50065.0,49918.0,1497522.625,41.0,72.0,1.0,0.0,49
545,NonResidential,1.0,1.0,47.54621,-122.33486,Distribution Center,57540.0,0.0,57540.0,57540.0,2230833.0,53.39,26.0,1.0,0.0,47
546,NonResidential,1.0,1.0,47.54853,-122.32814,Non-Refrigerated Warehouse,85400.0,0.0,85400.0,85400.0,1565092.625,10.915,49.0,1.0,0.0,50
547,NonResidential,1.0,1.0,47.54912,-122.32819,Non-Refrigerated Warehouse,55700.0,0.0,55700.0,55700.0,526442.0469,3.67,63.0,1.0,0.0,50
548,NonResidential,1.0,1.0,47.54965,-122.3278,Office,53250.0,0.0,53250.0,52759.0,1995452.625,55.84,96.0,1.0,0.0,52
549,NonResidential,1.0,6.0,47.62476,-122.34843,Office,78672.0,28427.0,50245.0,78672.0,2446720.875,35.745,98.0,0.64,0.36,29
550,NonResidential,1.0,3.0,47.71286,-122.34422,Non-Refrigerated Warehouse,64660.0,0.0,64660.0,64660.0,332891.5,6.45,89.0,1.0,0.0,30
552,NonResidential,1.0,1.0,47.5701,-122.33342,Distribution Center,161678.0,0.0,161678.0,168326.0,9301166.0,199.555,25.0,1.0,0.0,48
553,NonResidential,1.0,1.0,47.56874,-122.33303,Distribution Center,101101.0,0.0,101101.0,101101.0,22704327.0,159.57999999999998,1.0,1.0,0.0,67
554,NonResidential,1.0,1.0,47.57023,-122.33241,Distribution Center,52613.0,0.0,52613.0,56058.5,1027098.125,30.520000000000003,80.0,1.0,0.0,36
557,NonResidential,1.0,1.0,47.69267,-122.35506,Commerce,53150.5,7450.0,45700.5,51722.0,14320114.5,395.895,41.0,0.86,0.14,13
558,NonResidential,1.0,1.0,47.73315,-122.3105,Commerce,58480.0,0.0,58480.0,44431.0,11346952.0,300.355,37.0,1.0,0.0,36
559,NonResidential,1.0,4.0,47.6212428,-122.3297865,Office,186971.0,0.0,186971.0,186977.0,12662456.0,226.92,86.0,1.0,0.0,34
561,NonResidential,1.0,6.0,47.62029,-122.33078,Office,336700.0,124800.0,211900.0,205698.5,9378391.0,61.265,95.0,0.63,0.37,11
562,NonResidential,1.0,4.0,47.62,-122.33027,Commerce,267365.5,159994.0,107371.5,98863.0,9978909.0,187.505,42.0,0.4,0.6,20
563,NonResidential,1.0,2.0,47.59367,-122.30957,Office,62220.0,0.0,62220.0,60676.0,5409885.75,38.315,32.0,1.0,0.0,102
564,NonResidential,1.0,1.0,47.59388,-122.31124,Office,65430.0,0.0,65430.0,60732.0,3018295.25,83.455,89.0,1.0,0.0,46
565,NonResidential,1.0,3.0,47.66517,-122.30186,Office,102290.0,42440.0,59850.0,83715.0,5989885.25,48.475,26.0,0.59,0.41,10
568,NonResidential,1.0,2.0,47.56407,-122.32765,Non-Refrigerated Warehouse,323916.0,0.0,323916.0,263528.0,9656558.25,313.67499999999995,92.0,1.0,0.0,25
569,NonResidential,1.0,14.0,47.5928,-122.31599,Office,304052.0,0.0,304052.0,224529.0,18435569.5,216.09,66.0,1.0,0.0,84
571,NonResidential,1.0,2.0,47.53687,-122.33316,Distribution Center,98024.0,0.0,98024.0,63896.0,2608332.25,56.605,94.0,1.0,0.0,27
573,NonResidential,1.0,5.0,47.62488,-122.33007,Office,144573.0,66620.0,77953.0,78521.0,5279879.0,36.81,62.0,0.54,0.46,26
574,NonResidential,1.0,2.0,47.70759,-122.3255,Commerce,302812.0,0.0,302812.0,302812.0,7212295.75,122.525,97.0,1.0,0.0,66
575,NonResidential,1.0,5.0,47.70744,-122.33171,Office,86400.0,0.0,86400.0,78200.0,8742196.0,276.44,53.0,1.0,0.0,42
577,NonResidential,1.0,6.0,47.70732,-122.33279,Office,86483.0,0.0,86483.0,86483.0,6578785.75,45.865,56.0,1.0,0.0,35
578,NonResidential,1.0,1.0,47.53926,-122.34143,Distribution Center,51600.0,0.0,51600.0,34400.0,1068442.0625,21.835,75.0,1.0,0.0,40
579,NonResidential,1.0,1.0,47.53689,-122.33847,Non-Refrigerated Warehouse,140520.0,0.0,140520.0,140520.0,1981944.0,50.06999999999999,61.0,1.0,0.0,48
580,NonResidential,1.0,5.0,47.63116,-122.34193,Office,154029.0,62380.0,91649.0,91645.0,3261389.25,53.36,95.0,0.6,0.4,30
584,NonResidential,1.0,1.0,47.52696,-122.32913,Non-Refrigerated Warehouse,50417.0,0.0,50417.0,50417.0,1454125.5,49.66,14.0,1.0,0.0,36
585,NonResidential,1.0,3.0,47.70449,-122.33272,Santé,133298.0,0.0,133298.0,133298.0,15263596.5,294.20000000000005,21.0,1.0,0.0,55
586,NonResidential,1.0,2.0,47.70759,-122.3255,Commerce,168619.0,0.0,168619.0,173106.0,6516195.75,89.88,78.0,1.0,0.0,51
589,NonResidential,1.0,4.0,47.6244,-122.33157,Office,168331.0,71385.0,96946.0,103970.0,6738926.75,46.980000000000004,91.0,0.58,0.42,16
590,NonResidential,1.0,2.0,47.56089,-122.33474,Non-Refrigerated Warehouse,104786.0,0.0,104786.0,104786.0,994564.9375,20.9,93.0,1.0,0.0,47
595,NonResidential,1.0,1.0,47.5563,-122.33186,Office,53620.0,0.0,53620.0,53620.0,2028861.125,21.86,86.0,1.0,0.0,68
596,NonResidential,1.0,1.0,47.55623,-122.33316,Office,50008.0,0.0,50008.0,50008.0,3287897.5,65.81,62.0,1.0,0.0,78
597,NonResidential,1.0,4.0,47.6252,-122.36737,Office,291176.0,100176.0,191000.0,194674.0,6370327.75,46.075,98.0,0.66,0.34,7
598,NonResidential,1.0,1.0,47.56549,-122.33221,Non-Refrigerated Warehouse,50832.0,0.0,50832.0,43920.0,2608828.125,106.24,63.0,1.0,0.0,59
599,NonResidential,1.0,1.0,47.56158,-122.32754,Refrigerated Warehouse,76354.0,0.0,76354.0,69821.5,2932654.25,21.105,70.0,1.0,0.0,45
600,NonResidential,1.0,1.0,47.56558,-122.32889,Non-Refrigerated Warehouse,98480.0,0.0,98480.0,98480.0,2811900.75,40.325,65.0,1.0,0.0,60
601,NonResidential,1.0,2.0,47.66113,-122.33572,Commerce,53002.0,0.0,53002.0,31602.0,3285727.125,56.84,75.0,1.0,0.0,112
604,NonResidential,1.0,11.0,47.63,-122.3396,Office,124721.0,0.0,124721.0,107594.0,13924876.0,362.915,58.0,1.0,0.0,45
605,NonResidential,1.0,7.0,47.63376,-122.33968,Office,94002.0,0.0,94002.0,93905.0,6247612.5,43.555,70.0,1.0,0.0,46
606,NonResidential,1.0,1.0,47.55515,-122.3275,Non-Refrigerated Warehouse,93020.0,0.0,93020.0,93020.0,1239379.4375,8.64,60.0,1.0,0.0,42
607,NonResidential,1.0,1.0,47.52095,-122.26825,Commerce,61053.0,0.0,61053.0,54434.0,13287074.5,314.105,32.0,1.0,0.0,14
608,NonResidential,5.0,7.0,47.59878,-122.33458,Office,154159.0,0.0,154159.0,193154.0,6593180.5,29.155,100.0,1.0,0.0,103
609,NonResidential,1.0,5.0,47.59895,-122.33379,Office,78920.0,0.0,78920.0,72082.0,2411682.375,16.765,88.0,1.0,0.0,112
610,NonResidential,1.0,7.0,47.59855,-122.33327,Office,99440.0,0.0,99440.0,65088.0,6735196.75,132.655,64.0,1.0,0.0,110
611,NonResidential,1.0,6.0,47.59856,-122.33379,Office,73260.0,0.0,73260.0,63871.0,2797650.25,19.505000000000003,82.0,1.0,0.0,109
612,NonResidential,1.0,4.0,47.59979,-122.3338,Office,72412.0,0.0,72412.0,34647.0,2090916.75,70.735,87.0,1.0,0.0,116
615,NonResidential,1.0,4.0,47.59962,-122.33247,Office,164380.0,0.0,164380.0,123607.0,7487648.5,124.755,79.0,1.0,0.0,116
616,NonResidential,1.0,7.0,47.59858,-122.33198,Office,160580.0,0.0,160580.0,160580.0,4547721.75,112.125,98.0,1.0,0.0,109
618,NonResidential,1.0,6.0,47.60159,-122.32915,Office,73470.0,0.0,73470.0,47145.0,3219576.5,22.445,83.0,1.0,0.0,107
620,NonResidential,1.0,3.0,47.59334,-122.32905,Office,56700.0,0.0,56700.0,26250.0,2343205.0,30.575,37.0,1.0,0.0,106
621,NonResidential,1.0,1.0,47.59366,-122.32666,Non-Refrigerated Warehouse,82852.0,0.0,82852.0,58472.0,2127489.75,67.86500000000001,83.0,1.0,0.0,94
623,NonResidential,1.0,2.0,47.57658,-122.33054,Distribution Center,92792.0,0.0,92792.0,85343.0,3079243.5,71.06,56.0,1.0,0.0,54
625,NonResidential,1.0,4.0,47.58361,-122.33369,Office,129000.0,25800.0,103200.0,104869.0,4179215.0,29.134999999999998,80.0,0.8,0.2,116
626,NonResidential,1.0,1.0,47.58781,-122.33264,Non-Refrigerated Warehouse,78814.0,0.0,78814.0,78814.0,741227.9375,15.49,69.0,1.0,0.0,62
628,NonResidential,1.0,6.0,47.59403,-122.33367,Distribution Center,75600.0,10800.0,64800.0,51040.0,2395975.875,16.7,15.0,0.86,0.14,106
630,NonResidential,1.0,4.0,47.59701,-122.33378,Office,66842.0,0.0,66842.0,43122.0,5113480.25,106.775,31.0,1.0,0.0,112
632,NonResidential,1.0,6.0,47.59639,-122.33368,Office,75288.0,10800.0,64488.0,65362.5,2944053.5,20.545,81.0,0.86,0.14,107
633,NonResidential,1.0,7.0,47.59806,-122.33475,Office,184322.0,0.0,184322.0,184119.0,10020371.0,69.855,81.0,1.0,0.0,112
634,NonResidential,1.0,7.0,47.59767,-122.33467,Office,287853.0,0.0,287853.0,273812.0,27000082.0,192.315,43.0,1.0,0.0,7
635,NonResidential,1.0,2.0,47.59202,-122.33486,Office,64512.0,0.0,64512.0,63000.0,6061971.25,181.67000000000002,53.0,1.0,0.0,102
638,NonResidential,1.0,7.0,47.58365,-122.33467,Non-Refrigerated Warehouse,144050.0,0.0,144050.0,144050.0,4129207.5,97.30000000000001,26.0,1.0,0.0,90
639,NonResidential,1.0,3.0,47.58252,-122.33465,Office,60592.0,0.0,60592.0,60384.0,5021704.25,50.405,16.0,1.0,0.0,86
640,NonResidential,1.0,6.0,47.58181,-122.33534,Office,1380959.0,0.0,1380959.0,1000730.0,76201532.0,881.9100000000001,79.0,1.0,0.0,104
641,NonResidential,1.0,1.0,47.57842,-122.33558,Commerce,107930.0,0.0,107930.0,107704.0,7118587.25,96.55000000000001,57.0,1.0,0.0,23
642,NonResidential,1.0,1.0,47.57096,-122.3355,Non-Refrigerated Warehouse,99084.0,0.0,99084.0,99084.0,1797515.1875,47.425,83.0,1.0,0.0,90
647,NonResidential,1.0,1.0,47.56676,-122.35247,Distribution Center,72719.0,0.0,72719.0,72719.0,2507974.875,40.68,28.0,1.0,0.0,63
649,NonResidential,1.0,4.0,47.59534849,-122.327269,Office,76624.0,0.0,76624.0,76624.0,2717021.75,31.095,91.0,1.0,0.0,86
650,NonResidential,1.0,6.0,47.66158,-122.31625,Office,91706.0,36583.0,55123.0,53281.0,8112417.5,56.555,2.0,0.6,0.4,15
651,NonResidential,1.0,5.0,47.62395,-122.33392,Santé,112640.5,38594.5,74046.0,89131.0,16251355.5,383.14,6.0,0.66,0.34,8
652,NonResidential,1.0,5.0,47.56787,-122.36419,Office,138106.0,16221.0,121885.0,117667.0,8071880.75,56.269999999999996,41.0,0.88,0.12,25
654,NonResidential,1.0,1.0,47.56664,-122.32346,Commerce,56572.0,0.0,56572.0,56576.0,2297170.5,64.135,66.0,1.0,0.0,43
